"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Nexn.2" 0.0031045068785893 1.63025254354068 0.135 0.039 1 "Bas" "Nexn"
"Mkln1os" 0.00311114709365709 2.1378653029546 0.081 0.017 1 "Bas" "Mkln1os"
"Ppp2r3a.3" 0.00311202729907879 1.22146675353631 0.378 0.203 1 "Bas" "Ppp2r3a"
"Tln1.3" 0.00311273293147425 -1.45632090294747 0.216 0.45 1 "Bas" "Tln1"
"Sergef" 0.00311407329117937 -2.48551280708945 0.081 0.299 1 "Bas" "Sergef"
"Gpr183.4" 0.00312773711788097 -3.35452597514208 0.027 0.233 1 "Bas" "Gpr183"
"Cldn18" 0.00313053489815652 1.29812714947398 0.216 0.08 1 "Bas" "Cldn18"
"Sytl2" 0.00314720799689332 1.96789318652148 0.081 0.017 1 "Bas" "Sytl2"
"Plcl1.2" 0.00316385633282857 -2.6292543662597 0.189 0.391 1 "Bas" "Plcl1"
"Dbi.2" 0.00316866642707734 1.62917346819147 0.216 0.083 1 "Bas" "Dbi"
"Prrc2b.3" 0.00316894430870826 1.16516361752955 0.541 0.346 1 "Bas" "Prrc2b"
"Coro1a.3" 0.00319144235170413 -2.66450458443778 0.054 0.268 1 "Bas" "Coro1a"
"Errfi1.2" 0.00321283202173322 1.40488699169142 0.27 0.118 1 "Bas" "Errfi1"
"Rp2.2" 0.00322714110377711 -1.89885928871709 0.162 0.381 1 "Bas" "Rp2"
"Mmp28.2" 0.00322788679534849 1.91726492773629 0.081 0.017 1 "Bas" "Mmp28"
"Flna.3" 0.00322803670257644 -1.607176549293 0.162 0.4 1 "Bas" "Flna"
"4930469K13Rik.3" 0.00323171677660508 -2.50168975180307 0.027 0.24 1 "Bas" "4930469K13Rik"
"Tead2" 0.00323284697632782 2.61483602517731 0.081 0.017 1 "Bas" "Tead2"
"Hexb.3" 0.0032462947031874 -1.4526878387192 0.324 0.521 1 "Bas" "Hexb"
"Lrrc39" 0.0032588630962397 1.58257145922346 0.135 0.039 1 "Bas" "Lrrc39"
"Nlrc5.2" 0.00326045306655716 -2.09494784543431 0.162 0.38 1 "Bas" "Nlrc5"
"Rap1gap2.3" 0.00326193049193723 -1.55412315261844 0.108 0.342 1 "Bas" "Rap1gap2"
"Slfn8.2" 0.0032739095447324 -3.57956020356801 0.054 0.256 1 "Bas" "Slfn8"
"Clec4a3.2" 0.00327785172531216 -4.55760911991426 0 0.192 1 "Bas" "Clec4a3"
"Tmcc1.2" 0.0032831516841239 -0.873887608358709 0.784 0.835 1 "Bas" "Tmcc1"
"Sidt1.1" 0.00329550569841957 4.1703149654245 0.054 0.009 1 "Bas" "Sidt1"
"Lims2.2" 0.00329981468310113 2.31321863324554 0.081 0.017 1 "Bas" "Lims2"
"Cd200r4.4" 0.00330570575075651 -4.69929593564458 0 0.192 1 "Bas" "Cd200r4"
"Fnip1.4" 0.00332609718802783 -0.991412846120885 0.459 0.637 1 "Bas" "Fnip1"
"Ctnnd2.4" 0.00334857246396423 1.89982495867416 0.27 0.121 1 "Bas" "Ctnnd2"
"Bag5.1" 0.00340650131597935 2.1663197446214 0.081 0.017 1 "Bas" "Bag5"
"Nfat5.2" 0.00340808511586562 1.00364169767401 0.757 0.568 1 "Bas" "Nfat5"
"Cd33.3" 0.00344838119826262 -4.50487593208202 0 0.19 1 "Bas" "Cd33"
"Acadsb.1" 0.00345566097554841 1.55389846368764 0.27 0.119 1 "Bas" "Acadsb"
"Xrn1" 0.00346176361794786 0.691339006466688 0.676 0.461 1 "Bas" "Xrn1"
"Gm2087" 0.00346228227032551 2.64091115931525 0.081 0.017 1 "Bas" "Gm2087"
"Inpp4a" 0.00346772057727033 -1.65532099377655 0.135 0.373 1 "Bas" "Inpp4a"
"Fmo5.1" 0.00347994900696438 1.83510483886659 0.135 0.04 1 "Bas" "Fmo5"
"Ucp2.4" 0.00350382133720108 -3.34063245828826 0.027 0.226 1 "Bas" "Ucp2"
"Prrx1.2" 0.00350786339860348 1.50314083088493 0.108 0.027 1 "Bas" "Prrx1"
"mt-Co3.2" 0.00354080846486372 0.889746917926654 0.378 0.186 1 "Bas" "mt-Co3"
"Antxr1" 0.00354145732984664 1.71415740849618 0.189 0.069 1 "Bas" "Antxr1"
"Zfp799.1" 0.00357870825053273 1.10233653618811 0.243 0.096 1 "Bas" "Zfp799"
"Timm21" 0.003584646801104 1.71119509570845 0.108 0.027 1 "Bas" "Timm21"
"Nat10" 0.00358520657820006 1.82975664754771 0.216 0.084 1 "Bas" "Nat10"
"Smad3.3" 0.00359596123118568 1.1905088707277 0.432 0.236 1 "Bas" "Smad3"
"C2" 0.00360485379096296 2.1718458383697 0.081 0.017 1 "Bas" "C2"
"Gdpd1.3" 0.00361734458985731 1.15347918412222 0.216 0.082 1 "Bas" "Gdpd1"
"Mcts1.3" 0.00361963094443955 0.96511875650205 0.405 0.208 1 "Bas" "Mcts1"
"Fgf13.2" 0.00362386356512869 -4.61220715159266 0.081 0.281 1 "Bas" "Fgf13"
"Apbb1" 0.00364682463033222 3.03539126234558 0.054 0.009 1 "Bas" "Apbb1"
"Hdgfl2.1" 0.00366746040262157 0.826062349066324 0.243 0.093 1 "Bas" "Hdgfl2"
"Zfp335os" 0.00367073864099171 1.32864266980948 0.135 0.039 1 "Bas" "Zfp335os"
"Rap2a.3" 0.00368434098610093 -2.22515960844885 0.162 0.367 1 "Bas" "Rap2a"
"Eif6.2" 0.0036852169399588 1.11816681980492 0.216 0.081 1 "Bas" "Eif6"
"Kbtbd11.1" 0.00369305544301842 2.61970642578209 0.054 0.009 1 "Bas" "Kbtbd11"
"Mrpl19.2" 0.0037048530688248 1.38958578668589 0.162 0.053 1 "Bas" "Mrpl19"
"Tspan7.2" 0.00373110030109567 1.36551848579987 0.162 0.053 1 "Bas" "Tspan7"
"Pdk1.1" 0.00375089049172868 1.33500826368499 0.216 0.083 1 "Bas" "Pdk1"
"Phlda1.2" 0.00376178734375013 0.989398865295978 0.162 0.052 1 "Bas" "Phlda1"
"Ppp2r3d" 0.00377049116642251 1.66209565346568 0.162 0.053 1 "Bas" "Ppp2r3d"
"Col11a2" 0.00377524325873717 2.30260409327506 0.054 0.009 1 "Bas" "Col11a2"
"Cog5.2" 0.00378653408629109 -0.683709805938944 0.459 0.646 1 "Bas" "Cog5"
"Cbx7" 0.00380829266319241 1.72970391965374 0.108 0.028 1 "Bas" "Cbx7"
"Frmd6.2" 0.00381496844019381 1.51114593666123 0.216 0.086 1 "Bas" "Frmd6"
"Pacsin2.2" 0.00382833228223102 -1.42740820820134 0.405 0.55 1 "Bas" "Pacsin2"
"Mb21d2.2" 0.00383159515117848 1.69193162089501 0.135 0.04 1 "Bas" "Mb21d2"
"Celf2.3" 0.00383311292528889 0.608717900119147 0.973 0.888 1 "Bas" "Celf2"
"Hacd3.1" 0.00383946700716459 0.799914469136265 0.297 0.126 1 "Bas" "Hacd3"
"Sema3e.3" 0.00385461843088029 2.36080098660072 0.27 0.123 1 "Bas" "Sema3e"
"Ap3b1.2" 0.00385463803016047 -0.847245552962722 0.568 0.713 1 "Bas" "Ap3b1"
"Crls1.1" 0.00386556584344345 1.24006969319985 0.189 0.066 1 "Bas" "Crls1"
"Ube2g1" 0.00387261660789077 0.700779732983974 0.649 0.405 1 "Bas" "Ube2g1"
"E330020D12Rik.3" 0.00388319915353804 -3.85483102408349 0.027 0.221 1 "Bas" "E330020D12Rik"
"Cspg4.2" 0.00389147561058041 1.33344799242692 0.081 0.017 1 "Bas" "Cspg4"
"Inpp4b.3" 0.00389663477073573 -1.87528023570565 0.243 0.447 1 "Bas" "Inpp4b"
"Sppl2a" 0.00391126730616612 -1.63718404037181 0.216 0.431 1 "Bas" "Sppl2a"
"Mtmr3.3" 0.00391471702666799 -0.900452838048406 0.568 0.723 1 "Bas" "Mtmr3"
"Cftr" 0.00391773417965954 1.16511794873667 0.081 0.017 1 "Bas" "Cftr"
"Slc25a27.2" 0.00391985618882003 1.77682201375021 0.135 0.04 1 "Bas" "Slc25a27"
"Rnf40" 0.00391998030718603 1.12236877653284 0.189 0.066 1 "Bas" "Rnf40"
"Csad.3" 0.00393487998449785 1.18970903267023 0.324 0.157 1 "Bas" "Csad"
"Ccl6.4" 0.00394529463550483 -5.21988201249875 0 0.186 1 "Bas" "Ccl6"
"Dapp1.3" 0.0039475277256645 -1.54628113146445 0.216 0.452 1 "Bas" "Dapp1"
"Srl.2" 0.00394944228637655 1.1593469301198 0.108 0.027 1 "Bas" "Srl"
"Herc4.1" 0.00395833874233942 -1.15072274324563 0.405 0.602 1 "Bas" "Herc4"
"Nol4l.4" 0.00396280035136473 -1.86301509767961 0.162 0.377 1 "Bas" "Nol4l"
"Cxxc5.2" 0.00397389982144489 2.09191952023444 0.108 0.028 1 "Bas" "Cxxc5"
"Osgepl1" 0.0039832191405952 1.20500724346091 0.135 0.039 1 "Bas" "Osgepl1"
"Stx19" 0.00400107304238029 2.3767513441579 0.108 0.029 1 "Bas" "Stx19"
"Fasn.1" 0.00400367709290384 1.89203587856479 0.189 0.067 1 "Bas" "Fasn"
"Fbxl7" 0.00402197231461807 1.64574256247157 0.162 0.054 1 "Bas" "Fbxl7"
"Tm7sf2" 0.00406602692506062 1.97556259612908 0.081 0.017 1 "Bas" "Tm7sf2"
"Nf2.2" 0.00408317002368184 1.19014427648609 0.486 0.282 1 "Bas" "Nf2"
"Gas6.4" 0.00408518879582232 1.90721278802367 0.189 0.072 1 "Bas" "Gas6"
"1110038B12Rik.2" 0.00410891005283327 1.56879378244638 0.108 0.028 1 "Bas" "1110038B12Rik"
"Phf21b" 0.00413221692023351 2.67055233446945 0.081 0.018 1 "Bas" "Phf21b"
"St13.2" 0.00413471623241544 0.684243424864292 0.568 0.322 1 "Bas" "St13"
"S100a16.2" 0.004145045298443 1.83416859954667 0.108 0.028 1 "Bas" "S100a16"
"Atp5k.2" 0.00414524511549814 1.74333186809116 0.162 0.054 1 "Bas" "Atp5k"
"Gna15.2" 0.0041599261403513 -2.56316211804285 0.027 0.231 1 "Bas" "Gna15"
"Asah1.2" 0.00417806603675563 -1.42041044241907 0.216 0.443 1 "Bas" "Asah1"
"Milr1.3" 0.00418345136168862 -4.36486531744701 0 0.184 1 "Bas" "Milr1"
"Cep192.3" 0.00419087094227719 -2.50209080733043 0.054 0.261 1 "Bas" "Cep192"
"Fam20c.3" 0.00419813135872027 -2.90414821722474 0.027 0.228 1 "Bas" "Fam20c"
"Mapk8ip3.1" 0.00420091339492343 0.854829711721088 0.486 0.282 1 "Bas" "Mapk8ip3"
"Sipa1.3" 0.00420460129517199 -2.20694099839384 0.054 0.263 1 "Bas" "Sipa1"
"Egr1.1" 0.00421093018537264 2.24228305376847 0.108 0.028 1 "Bas" "Egr1"
"Efcab7" 0.00421552592314895 1.77107774974106 0.135 0.04 1 "Bas" "Efcab7"
"Hps3.2" 0.00421855472558383 -1.49747420396199 0.162 0.4 1 "Bas" "Hps3"
"Oscp1.2" 0.00422387213547725 2.03200160978003 0.081 0.018 1 "Bas" "Oscp1"
"Ccr1.4" 0.00422604506962488 -3.46466031279797 0.027 0.22 1 "Bas" "Ccr1"
"Zfp984.2" 0.00425396674284822 -4.43127391687788 0 0.183 1 "Bas" "Zfp984"
"Mlf2.2" 0.00425774421484658 0.712311563773176 0.243 0.093 1 "Bas" "Mlf2"
"2510002D24Rik" 0.00425849818140302 1.21389716765573 0.135 0.04 1 "Bas" "2510002D24Rik"
"Rdx.2" 0.004264944718303 0.774755231381337 0.486 0.287 1 "Bas" "Rdx"
"Dtd1.1" 0.00426891590331776 1.31259892044356 0.216 0.083 1 "Bas" "Dtd1"
"Itih4.1" 0.00427792863096093 2.86248189706533 0.054 0.009 1 "Bas" "Itih4"
"Ppp2r5d" 0.00428037559395065 1.85387531735651 0.162 0.054 1 "Bas" "Ppp2r5d"
"Gm17021" 0.00429102984919403 2.97772487976453 0.054 0.009 1 "Bas" "Gm17021"
"Sall2" 0.00429102984919403 3.09626806625348 0.054 0.009 1 "Bas" "Sall2"
"Ipo13.3" 0.00429711404632109 2.02936476057569 0.135 0.042 1 "Bas" "Ipo13"
"Calcoco1" 0.00430328024155322 1.47094198983774 0.162 0.054 1 "Bas" "Calcoco1"
"Trf.3" 0.00432371366000018 1.41399453335669 0.405 0.221 1 "Bas" "Trf"
"Basp1.4" 0.00432649605140241 -2.00206473661044 0.135 0.353 1 "Bas" "Basp1"
"6230400D17Rik" 0.00432813032232469 1.17702231684951 0.162 0.052 1 "Bas" "6230400D17Rik"
"Parvb.3" 0.00433457601123655 -1.86616568513572 0.054 0.271 1 "Bas" "Parvb"
"Eif4g3.2" 0.00434910235771126 -0.759893200999427 0.757 0.787 1 "Bas" "Eif4g3"
"Kcnn4.3" 0.00436186155265695 -4.61021630464514 0 0.182 1 "Bas" "Kcnn4"
"Dgkh.3" 0.00438194975909847 0.643490873648543 0.541 0.322 1 "Bas" "Dgkh"
"Gm43260" 0.0043837617661175 2.84295282323007 0.054 0.009 1 "Bas" "Gm43260"
"Zdhhc15.1" 0.0043837617661175 2.65435254767792 0.054 0.009 1 "Bas" "Zdhhc15"
"Jmjd4" 0.00440311349237625 2.14111510272164 0.081 0.018 1 "Bas" "Jmjd4"
"Cdh23.3" 0.00441071337380813 -2.59744898798334 0.027 0.229 1 "Bas" "Cdh23"
"H2-Q10" 0.0044240570693461 2.66120786387346 0.054 0.009 1 "Bas" "H2-Q10"
"Metrnl.2" 0.00443523106326711 -4.36681388285969 0 0.182 1 "Bas" "Metrnl"
"2900026A02Rik.2" 0.00444828182411243 1.22430513059009 0.324 0.158 1 "Bas" "2900026A02Rik"
"Rap1a.1" 0.0044536979459767 -0.933646127791727 0.595 0.705 1 "Bas" "Rap1a"
"Rpl24.2" 0.00448066204856636 0.591944943493109 0.405 0.2 1 "Bas" "Rpl24"
"Ddx5.2" 0.00449305690208708 0.346484831620099 0.973 0.87 1 "Bas" "Ddx5"
"Myo1e.4" 0.00449969068581545 -1.27934081144799 0.568 0.682 1 "Bas" "Myo1e"
"Flt1.4" 0.00450801604015278 -3.94093822016083 0.027 0.219 1 "Bas" "Flt1"
"Rnpep.2" 0.00451390382863134 -1.30346037684523 0.27 0.469 1 "Bas" "Rnpep"
"Rnpc3.1" 0.00453383597917418 0.703276399958667 0.432 0.221 1 "Bas" "Rnpc3"
"Tmem167b" 0.00453677529624576 2.49484154082102 0.081 0.018 1 "Bas" "Tmem167b"
"Ptpn4.2" 0.00458425527868546 1.28731370032101 0.486 0.292 1 "Bas" "Ptpn4"
"Dnm2.1" 0.00459205725263592 -1.06402044507455 0.514 0.63 1 "Bas" "Dnm2"
"Podxl" 0.00462244183387746 1.67084036414244 0.108 0.029 1 "Bas" "Podxl"
"Pde8a.3" 0.00462384214281263 -1.7078311434585 0.135 0.359 1 "Bas" "Pde8a"
"Eif2b3.2" 0.00463757876029612 0.844913016506413 0.378 0.191 1 "Bas" "Eif2b3"
"Sema4b.4" 0.00463993416608438 1.09717407898463 0.297 0.136 1 "Bas" "Sema4b"
"Gm11491" 0.00470138309796614 1.99527463233978 0.054 0.009 1 "Bas" "Gm11491"
"Cthrc1.2" 0.00470151965060893 1.36857737858847 0.189 0.07 1 "Bas" "Cthrc1"
"Herpud2.2" 0.00471952653890305 1.36714853672629 0.351 0.188 1 "Bas" "Herpud2"
"Arhgap18.4" 0.00473535193173772 -1.30926654047227 0.324 0.547 1 "Bas" "Arhgap18"
"Scai.1" 0.0047507079793247 0.914740426906199 0.405 0.216 1 "Bas" "Scai"
"Tmprss4" 0.00477312973162934 1.95617317673422 0.054 0.009 1 "Bas" "Tmprss4"
"Maco1.1" 0.00477894332472861 1.1573826898407 0.405 0.222 1 "Bas" "Maco1"
"Zmynd15.3" 0.00478015927589241 -4.60529600895529 0 0.179 1 "Bas" "Zmynd15"
"Pgd.3" 0.00479429506426845 -2.65762911605557 0.054 0.254 1 "Bas" "Pgd"
"Il4ra.2" 0.00481397760470891 -2.10638480582831 0.027 0.229 1 "Bas" "Il4ra"
"Efnb1" 0.00487091407157857 2.23327050040269 0.081 0.018 1 "Bas" "Efnb1"
"Frmd4b.4" 0.00487792823731505 -1.05339914719675 0.676 0.74 1 "Bas" "Frmd4b"
"Casp3" 0.00488572907998238 1.86714870729573 0.162 0.056 1 "Bas" "Casp3"
"Rarg.2" 0.00490743175570119 1.01150514072752 0.27 0.115 1 "Bas" "Rarg"
"Acbd4" 0.00491135856509173 1.83767150014998 0.108 0.029 1 "Bas" "Acbd4"
"Gm47507.4" 0.00494151415416973 -5.15935007009452 0 0.178 1 "Bas" "Gm47507"
"Zmynd11.2" 0.0049514926702916 0.630087629159275 0.622 0.391 1 "Bas" "Zmynd11"
"Sept11.2" 0.00495246323196235 -1.89863337363477 0.243 0.424 1 "Bas" "Sept11"
"Smco4.2" 0.00495697894901828 3.03779461649867 0.081 0.018 1 "Bas" "Smco4"
"Aff1.3" 0.00497510261566836 -1.11220872649612 0.486 0.664 1 "Bas" "Aff1"
"E430024I08Rik" 0.00498627739457223 1.96703275848765 0.189 0.071 1 "Bas" "E430024I08Rik"
"Cspp1" 0.00500795603691939 0.764839861713542 0.595 0.369 1 "Bas" "Cspp1"
"5033421B08Rik.3" 0.00502412084041027 -4.76044917755754 0 0.178 1 "Bas" "5033421B08Rik"
"C3.2" 0.00502432070452718 1.8167340843641 0.135 0.042 1 "Bas" "C3"
"Gm38250" 0.00502929704422657 2.1355655444381 0.108 0.029 1 "Bas" "Gm38250"
"Trp53rkb" 0.00505159622160109 1.84964959325305 0.081 0.018 1 "Bas" "Trp53rkb"
"Dgki" 0.00506263909059564 3.411767533392 0.054 0.009 1 "Bas" "Dgki"
"Gvin1.2" 0.00506591503630049 -4.50965964566725 0 0.177 1 "Bas" "Gvin1"
"Eci1" 0.00507187584535447 1.28655259462893 0.135 0.04 1 "Bas" "Eci1"
"Acaa1a.1" 0.00508648758601039 0.964216444682273 0.27 0.113 1 "Bas" "Acaa1a"
"Gm44899" 0.00510641363999512 1.42257742772637 0.162 0.055 1 "Bas" "Gm44899"
"Gm42937" 0.00512302069129424 2.83833713875582 0.054 0.009 1 "Bas" "Gm42937"
"Pi4k2b.1" 0.00512419354411356 1.3458307996582 0.324 0.159 1 "Bas" "Pi4k2b"
"Akna.2" 0.00515049749702659 -4.22124111252818 0 0.177 1 "Bas" "Akna"
"Cdh22.1" 0.0051512640983709 4.61808507308226 0.027 0.003 1 "Bas" "Cdh22"
"Gm3848" 0.0051512640983709 4.81023729099943 0.027 0.003 1 "Bas" "Gm3848"
"Gm15342" 0.0051512640983709 4.57462198427032 0.027 0.003 1 "Bas" "Gm15342"
"Lap3.3" 0.00515152897122173 0.964453954292142 0.216 0.082 1 "Bas" "Lap3"
"Stbd1" 0.00516873321609001 3.19679408235266 0.054 0.009 1 "Bas" "Stbd1"
"Pmepa1os" 0.00517936118940622 4.64459667478683 0.027 0.003 1 "Bas" "Pmepa1os"
"Gm44366" 0.00517936118940622 4.46384558901393 0.027 0.003 1 "Bas" "Gm44366"
"Gm15350" 0.00517936118940622 4.5276803333599 0.027 0.003 1 "Bas" "Gm15350"
"Gm47712" 0.00517936118940622 4.01321618465137 0.027 0.003 1 "Bas" "Gm47712"
"Nr1h4" 0.00517936118940622 4.40153074142033 0.027 0.003 1 "Bas" "Nr1h4"
"Gm43951" 0.00517936118940622 4.53298306739391 0.027 0.003 1 "Bas" "Gm43951"
"Gm42699" 0.00518405243588124 2.85873516312485 0.054 0.009 1 "Bas" "Gm42699"
"Pkn1.1" 0.00520108227769401 -1.35021695510384 0.351 0.511 1 "Bas" "Pkn1"
"Ntng1" 0.00520759668941683 3.74355025826028 0.027 0.003 1 "Bas" "Ntng1"
"9130017K11Rik" 0.00520759668941683 4.23606530349359 0.027 0.003 1 "Bas" "9130017K11Rik"
"Aifm3" 0.00520759668941683 3.9649879254254 0.027 0.003 1 "Bas" "Aifm3"
"Tpmt" 0.00521603000528103 1.87858541950597 0.081 0.018 1 "Bas" "Tpmt"
"1700034H15Rik" 0.00523597119255276 3.81182775574783 0.027 0.003 1 "Bas" "1700034H15Rik"
"Nptx1" 0.00523597119255276 3.81041866374039 0.027 0.003 1 "Bas" "Nptx1"
"4930517O19Rik" 0.00523597119255276 3.44924799975544 0.027 0.003 1 "Bas" "4930517O19Rik"
"Slc23a3" 0.00526448529502802 4.00029468304571 0.027 0.003 1 "Bas" "Slc23a3"
"Gm11734" 0.00526448529502802 4.02327208867659 0.027 0.003 1 "Bas" "Gm11734"
"Mrtfb.4" 0.0052666983688622 0.721623959510555 0.649 0.477 1 "Bas" "Mrtfb"
"Mef2b" 0.00526675306323521 1.54595761160299 0.108 0.029 1 "Bas" "Mef2b"
"Olr1.4" 0.00527989396220518 -5.59268948857522 0 0.176 1 "Bas" "Olr1"
"Pdpr.2" 0.00528686759798891 1.23665474185929 0.297 0.143 1 "Bas" "Pdpr"
"Mlf1" 0.00529313959512517 3.73840835971413 0.027 0.003 1 "Bas" "Mlf1"
"Erich3" 0.00529313959512517 3.41204368249393 0.027 0.003 1 "Bas" "Erich3"
"Gm15458" 0.00529313959512517 3.19823873508186 0.027 0.003 1 "Bas" "Gm15458"
"Gng12.2" 0.00529555663530465 0.531589582647145 0.622 0.388 1 "Bas" "Gng12"
"Tmem245.3" 0.00529951575701297 0.633712109935184 0.568 0.388 1 "Bas" "Tmem245"
"Gm12064.4" 0.00530492739101471 1.78588534524447 0.081 0.018 1 "Bas" "Gm12064"
"1700052K11Rik" 0.00530809079197767 2.79076975419441 0.054 0.009 1 "Bas" "1700052K11Rik"
"Fam111a.1" 0.00532083154696305 -1.8804892179066 0.108 0.321 1 "Bas" "Fam111a"
"Mroh3" 0.00532193469319998 3.30990182542459 0.027 0.003 1 "Bas" "Mroh3"
"Ccdc74a" 0.00532193469319998 3.64603197460949 0.027 0.003 1 "Bas" "Ccdc74a"
"Atp6v1a.4" 0.00532810366831646 -1.70809054562569 0.189 0.394 1 "Bas" "Atp6v1a"
"S100a14" 0.00535087119168601 3.35005296969963 0.027 0.003 1 "Bas" "S100a14"
"Gm44997" 0.00535087119168601 3.47337911625146 0.027 0.003 1 "Bas" "Gm44997"
"Hoxb5" 0.00535087119168601 2.9634154874153 0.027 0.003 1 "Bas" "Hoxb5"
"Katnal2" 0.00535087119168601 2.58472628167614 0.027 0.003 1 "Bas" "Katnal2"
"Ddx59" 0.00536445827857436 1.56683641882334 0.108 0.029 1 "Bas" "Ddx59"
"Emilin2.4" 0.00536786973556629 -4.55590905307845 0 0.175 1 "Bas" "Emilin2"
"Mex3a.1" 0.00537110973695358 2.49120459298299 0.054 0.009 1 "Bas" "Mex3a"
"Fcnaos" 0.00537994969509923 3.16992454124913 0.027 0.003 1 "Bas" "Fcnaos"
"Gm43598" 0.00537994969509923 3.07690196325326 0.027 0.003 1 "Bas" "Gm43598"
"Cygb" 0.00537994969509923 2.84028386019818 0.027 0.003 1 "Bas" "Cygb"
"Mycn" 0.00537994969509923 3.392873941961 0.027 0.003 1 "Bas" "Mycn"
"Gm48899" 0.00537994969509923 3.37891738710861 0.027 0.003 1 "Bas" "Gm48899"
"Gm16031" 0.00537994969509923 3.34350382768813 0.027 0.003 1 "Bas" "Gm16031"
"Pcdhga10" 0.00537994969509923 3.28805142480047 0.027 0.003 1 "Bas" "Pcdhga10"
"Pcdhgc3" 0.00537994969509923 3.04294819841105 0.027 0.003 1 "Bas" "Pcdhgc3"
"Clca1" 0.00537994969509923 2.52306094658492 0.027 0.003 1 "Bas" "Clca1"
"Gm14164" 0.00540917081004264 2.99262639202389 0.027 0.003 1 "Bas" "Gm14164"
"Wdr93" 0.00540917081004264 2.98199759152445 0.027 0.003 1 "Bas" "Wdr93"
"Gm48617" 0.00540917081004264 3.38691398329487 0.027 0.003 1 "Bas" "Gm48617"
"4930594M22Rik.1" 0.00540917081004264 3.27712883014148 0.027 0.003 1 "Bas" "4930594M22Rik.1"
"Lrrc6" 0.00540917081004264 2.81870161736561 0.027 0.003 1 "Bas" "Lrrc6"
"Lipg" 0.00540917081004264 2.85140496343127 0.027 0.003 1 "Bas" "Lipg"
"Serinc3.3" 0.0054557391615645 -1.30179990226695 0.27 0.469 1 "Bas" "Serinc3"
"AU022793.4" 0.00545723885169539 -4.39952683656817 0 0.175 1 "Bas" "AU022793"
"Phpt1.1" 0.00546690538733458 2.11116580697203 0.054 0.009 1 "Bas" "Phpt1"
"Gm15956" 0.00546690538733458 2.53612573366883 0.054 0.009 1 "Bas" "Gm15956"
"Gm36816.2" 0.00548704514702923 2.04745778171532 0.081 0.018 1 "Bas" "Gm36816"
"Nostrin.1" 0.00550245243232179 -4.54252068232571 0 0.174 1 "Bas" "Nostrin"
"Riok3.1" 0.00550829198212212 -1.19108390676103 0.297 0.493 1 "Bas" "Riok3"
"Hdac7.1" 0.00550948106715715 1.39102335746986 0.243 0.107 1 "Bas" "Hdac7"
"Arvcf" 0.00553162315693816 2.27779138214365 0.054 0.009 1 "Bas" "Arvcf"
"Rbm12b1.1" 0.00554021201039222 1.93716783323994 0.108 0.03 1 "Bas" "Rbm12b1"
"Cd37.2" 0.00554802225550672 -4.35150761487346 0 0.174 1 "Bas" "Cd37"
"Clic1.2" 0.00555017166794366 -1.73010093007488 0.162 0.373 1 "Bas" "Clic1"
"Nanp" 0.00558061434681402 2.05252847448373 0.054 0.009 1 "Bas" "Nanp"
"Timm22" 0.00558908419735099 1.47060006625117 0.162 0.056 1 "Bas" "Timm22"
"Myo18a.3" 0.00559088317682697 0.94318537227463 0.514 0.303 1 "Bas" "Myo18a"
"Lrp1.3" 0.00561237831223136 -0.840814015235041 0.486 0.646 1 "Bas" "Lrp1"
"Gm47754.2" 0.00564024133382144 -4.31081441783166 0 0.174 1 "Bas" "Gm47754"
"H2-DMb1.3" 0.00564172127283816 -2.65776713337409 0.054 0.249 1 "Bas" "H2-DMb1"
"C530008M17Rik.4" 0.00565181366891108 -3.57677223536228 0.027 0.214 1 "Bas" "C530008M17Rik"
"Lamp2.3" 0.00566305322171759 -1.2289618783981 0.378 0.544 1 "Bas" "Lamp2"
"Gm17216" 0.00569645301115463 1.96628268387814 0.054 0.009 1 "Bas" "Gm17216"
"Khdc4" 0.00570081317212166 0.622086145177799 0.568 0.346 1 "Bas" "Khdc4"
"Washc2.2" 0.00571053983832756 -2.05477485401632 0.108 0.31 1 "Bas" "Washc2"
"Gnai2.2" 0.00571323583514438 -1.17597607406736 0.162 0.373 1 "Bas" "Gnai2"
"Ralgps1.3" 0.00575189333754793 1.36867724063545 0.351 0.185 1 "Bas" "Ralgps1"
"Rab37.3" 0.00578130922091041 -4.30346452918666 0 0.173 1 "Bas" "Rab37"
"Adgb.3" 0.00578130930501288 -4.79654270105582 0 0.173 1 "Bas" "Adgb"
"Gm5577" 0.00580720069608647 1.75862911278867 0.081 0.018 1 "Bas" "Gm5577"
"Fopnl.2" 0.00581374428995422 1.20750821781276 0.243 0.101 1 "Bas" "Fopnl"
"Rps6ka5.2" 0.00583462795736221 -1.50277301778808 0.243 0.452 1 "Bas" "Rps6ka5"
"Tmem176b.2" 0.00584143824382822 0.940602098471141 0.378 0.194 1 "Bas" "Tmem176b"
"Ugt1a6a.2" 0.00588407772881687 2.08273800665602 0.108 0.03 1 "Bas" "Ugt1a6a"
"Masp2" 0.00588499633094613 3.43320430404206 0.054 0.009 1 "Bas" "Masp2"
"Tmem265" 0.00589012812790631 1.0858844010126 0.189 0.069 1 "Bas" "Tmem265"
"Ddr2.2" 0.00589126454317578 1.5853823805674 0.135 0.042 1 "Bas" "Ddr2"
"Ptp4a2.2" 0.00590500340675068 -0.956639534406746 0.486 0.633 1 "Bas" "Ptp4a2"
