"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Actr3" 4.48136902533186e-17 0.485110423031599 0.812 0.788 9.76759192761333e-13 "0" "Actr3"
"H2-Eb1" 4.61479988544622e-17 0.345897160756891 0.482 0.326 1.00584178303186e-12 "0" "H2-Eb1"
"Hsp90ab1" 4.78237828079014e-17 0.691876422228764 0.631 0.548 1.04236717008102e-12 "0" "Hsp90ab1"
"Por" 5.00343138433999e-17 -1.00804006912509 0.147 0.283 1.09054790453075e-12 "0" "Por"
"Lrrc8c" 5.04681011549367e-17 -0.920339854078205 0.254 0.409 1.100002732773e-12 "0" "Lrrc8c"
"Col5a2" 5.5506183647328e-17 1.35809760411414 0.336 0.217 1.20981277877716e-12 "0" "Col5a2"
"AY036118" 5.73802628400228e-17 0.348534073380173 0.905 0.882 1.25066020886114e-12 "0" "AY036118"
"Hdac9" 7.53118694820285e-17 0.569248670008127 0.689 0.585 1.64149750723029e-12 "0" "Hdac9"
"Col14a1" 7.5730235729385e-17 1.73778826590243 0.208 0.1 1.65061621795768e-12 "0" "Col14a1"
"Fnbp1" 8.12477914597559e-17 0.300373768615364 0.844 0.807 1.77087686265684e-12 "0" "Fnbp1"
"Cpq" 8.173795382986e-17 0.696772447580895 0.603 0.505 1.78156044167563e-12 "0" "Cpq"
"Ccser1" 8.72875015625447e-17 -2.23116921079779 0.064 0.166 1.90251838405722e-12 "0" "Ccser1"
"Cenpp" 9.4994060124003e-17 -1.8813537567057 0.067 0.169 2.07049053446277e-12 "0" "Cenpp"
"Jak2" 9.74050332890741e-17 -1.17974854008298 0.279 0.422 2.12304010556866e-12 "0" "Jak2"
"Mki67" 1.15862681209788e-16 -1.68540844105086 0.079 0.186 2.52534299964854e-12 "0" "Mki67"
"Lpl" 1.31308906162787e-16 -1.55095764810597 0.131 0.255 2.86200891872412e-12 "0" "Lpl"
"Capn3" 1.49631206367353e-16 2.42915866235439 0.116 0.035 3.26136177398283e-12 "0" "Capn3"
"Arrb2" 1.67081929322282e-16 0.724765635920864 0.533 0.436 3.64171773150845e-12 "0" "Arrb2"
"Bcl11a" 1.70118934125664e-16 -2.75627626036917 0.044 0.134 3.70791228820297e-12 "0" "Bcl11a"
"St8sia1" 1.80069088804699e-16 -3.21835650028426 0.021 0.095 3.92478585958722e-12 "0" "St8sia1"
"Mgat5" 1.84140786529452e-16 0.446257387452029 0.825 0.765 4.01353258319594e-12 "0" "Mgat5"
"Crip1" 1.84425965402216e-16 -1.1589519931362 0.1 0.221 4.0197483419067e-12 "0" "Crip1"
"Esyt2" 2.08066783799841e-16 -0.600348303643771 0.363 0.539 4.53502361970134e-12 "0" "Esyt2"
"Dusp3" 2.23770012501622e-16 -0.945581568740274 0.114 0.241 4.87729119248536e-12 "0" "Dusp3"
"Lrp12" 2.25962807617549e-16 -0.831006846061576 0.315 0.469 4.92508535483210e-12 "0" "Lrp12"
"Gm15987" 2.2639056983495e-16 -1.55487150848411 0.123 0.239 4.93440886012257e-12 "0" "Gm15987"
"Slc9a7" 2.31531526846135e-16 -0.639418332430255 0.234 0.392 5.04646115913835e-12 "0" "Slc9a7"
"Abcc1" 2.32035668942171e-16 -0.711820118625214 0.238 0.4 5.05744944026357e-12 "0" "Abcc1"
"Tmem65" 2.57295429576591e-16 -0.638456427163613 0.244 0.41 5.60801118305138e-12 "0" "Tmem65"
"Ehd4" 2.5766605770021e-16 0.775952977993822 0.582 0.5 5.61608939363377e-12 "0" "Ehd4"
"Chn2" 2.58088505433726e-16 -1.09113974223672 0.141 0.27 5.62529706443349e-12 "0" "Chn2"
"AU022793" 2.65493970411389e-16 -1.12370774460976 0.08 0.192 5.78670657908664e-12 "0" "AU022793"
"Atp8a1" 2.90974530227304e-16 0.469261911889517 0.744 0.69 6.34208086083431e-12 "0" "Atp8a1"
"Slc38a6" 3.01272219159801e-16 -0.693228260549994 0.4 0.549 6.56652928880701e-12 "0" "Slc38a6"
"Lrba" 3.65232420031979e-16 -1.09118968776373 0.305 0.454 7.96060582701702e-12 "0" "Lrba"
"Lncpint" 3.70184046480665e-16 -0.603062746639103 0.55 0.692 8.06853147709256e-12 "0" "Lncpint"
"Ercc6" 3.9770976901871e-16 -1.1020997230378 0.114 0.237 8.6684821255318e-12 "0" "Ercc6"
"Plpp3" 4.95920449241258e-16 -1.86355509962539 0.034 0.119 1.08090821116625e-11 "0" "Plpp3"
"Pparg" 5.24188808740116e-16 -1.08360962764067 0.161 0.292 1.14252192752996e-11 "0" "Pparg"
"Plcl1" 5.41095669864327e-16 0.670291956073342 0.49 0.352 1.17937212203629e-11 "0" "Plcl1"
"Raph1" 5.78600257265626e-16 -0.560031338314161 0.288 0.459 1.26111712073616e-11 "0" "Raph1"
"Bank1" 7.69797771210205e-16 1.86932251408518 0.163 0.068 1.67785122212976e-11 "0" "Bank1"
"Plxnc1" 8.09855505242559e-16 -0.745184481291992 0.348 0.511 1.76516105922668e-11 "0" "Plxnc1"
"Kif15" 8.2441170209518e-16 -1.86294898590162 0.055 0.149 1.79688774588665e-11 "0" "Kif15"
"Stra6l" 9.13352308144117e-16 -1.94428023604979 0.024 0.1 1.99074269083092e-11 "0" "Stra6l"
"Pld3" 9.57889491926149e-16 -0.940021768119695 0.104 0.223 2.08781593660223e-11 "0" "Pld3"
"Gyg" 1.03832376046474e-15 -0.87863754408767 0.06 0.161 2.26313046830894e-11 "0" "Gyg"
"Inf2" 1.07327395894285e-15 -0.869291762515614 0.102 0.225 2.33930792091184e-11 "0" "Inf2"
"Kmt5a" 1.22242564832564e-15 -0.8170265021511 0.15 0.285 2.66439894309057e-11 "0" "Kmt5a"
"Plec" 1.23410831949717e-15 -0.635833008220849 0.232 0.388 2.68986249317602e-11 "0" "Plec"
"Vwf" 1.28336275676524e-15 -2.11653524207142 0.03 0.11 2.79721746464552e-11 "0" "Vwf"
"Ctsb" 1.28867149989451e-15 -0.941025456850276 0.552 0.644 2.80878840117007e-11 "0" "Ctsb"
"Plekha1" 1.33145382872055e-15 -0.588358795153701 0.339 0.504 2.90203676507932e-11 "0" "Plekha1"
"Pik3r5" 1.64935555472841e-15 -0.543285691167153 0.402 0.576 3.59493536708604e-11 "0" "Pik3r5"
"Kif11" 1.71063049825334e-15 -1.99390977050916 0.034 0.116 3.72849023399297e-11 "0" "Kif11"
"Aff3" 1.73408223047763e-15 -2.15586971740438 0.051 0.141 3.77960562954905e-11 "0" "Aff3"
"Blm" 1.79590183254129e-15 -1.04253475862982 0.076 0.183 3.91434763420699e-11 "0" "Blm"
"Atf3" 1.86757888928845e-15 -1.24047840730485 0.045 0.135 4.0705749470931e-11 "0" "Atf3"
"Agap1" 1.96193387021059e-15 -0.657061132556946 0.398 0.544 4.27623106351101e-11 "0" "Agap1"
"Cytip" 2.11334760634833e-15 -1.794057946622 0.106 0.216 4.60625244279683e-11 "0" "Cytip"
"Kif4" 2.22184122372042e-15 -2.43607175236612 0.024 0.097 4.84272513122103e-11 "0" "Kif4"
"Akap13" 2.44081276507383e-15 -0.463678119561505 0.732 0.848 5.31999550275492e-11 "0" "Akap13"
"Tmem87b" 2.46282144679996e-15 -0.658183939501673 0.268 0.422 5.36796562544519e-11 "0" "Tmem87b"
"Rgs12" 2.90257855424672e-15 -2.10201479335439 0.024 0.098 6.32646021683616e-11 "0" "Rgs12"
"Kit" 3.20109417900973e-15 -2.68296183477207 0.017 0.084 6.97710487256961e-11 "0" "Kit"
"Disc1" 3.67720747782988e-15 0.837670566571078 0.481 0.383 8.014841418678e-11 "0" "Disc1"
"Otulinl" 3.77361454734667e-15 0.445954064166979 0.775 0.735 8.2249702673968e-11 "0" "Otulinl"
"Myof" 4.42554958787722e-15 -0.593023219006429 0.625 0.715 9.64592788173718e-11 "0" "Myof"
"Unc93b1" 4.43045137152159e-15 0.512299241894056 0.705 0.652 9.65661180936845e-11 "0" "Unc93b1"
"Litaf" 4.58904089068471e-15 -0.629704204417285 0.392 0.548 1.00022735253364e-10 "0" "Litaf"
"Bard1" 4.653676188666e-15 -1.55711657897835 0.021 0.093 1.01431526208164e-10 "0" "Bard1"
"Gm5086" 5.01448956683339e-15 0.760738720853232 0.497 0.382 1.09295814598701e-10 "0" "Gm5086"
"Strip2" 5.18965657125247e-15 -3.32607301199407 0.006 0.063 1.13113754627019e-10 "0" "Strip2"
"Zfand2a" 7.10234427385103e-15 -1.4488316576156 0.036 0.118 1.54802695792857e-10 "0" "Zfand2a"
"2210408F21Rik" 7.18975442112606e-15 -0.713643930305089 0.219 0.365 1.56707887362864e-10 "0" "2210408F21Rik"
"Prkcb" 7.81982502498388e-15 0.411519781619693 0.813 0.749 1.70440906244549e-10 "0" "Prkcb"
"Gm26740" 9.2176584035186e-15 0.377151477339939 0.849 0.832 2.00908082563091e-10 "0" "Gm26740"
"Foxn3" 9.47843451841318e-15 0.324650051819027 0.846 0.825 2.06591958763334e-10 "0" "Foxn3"
"Fam129a" 1.0000811038477e-14 0.565777392394354 0.577 0.47 2.17977677394645e-10 "0" "Fam129a"
"Sftpc" 1.0795684084627e-14 0.620698707456906 0.696 0.637 2.35302730308529e-10 "0" "Sftpc"
"Mpp1" 1.10487022680801e-14 -0.73769518222902 0.15 0.283 2.40817514635073e-10 "0" "Mpp1"
"Rad51b" 1.25631044143954e-14 -1.34261993334107 0.199 0.312 2.73825423816162e-10 "0" "Rad51b"
"Slc49a4" 1.51406984362877e-14 -0.72095463685678 0.162 0.294 3.30006663117327e-10 "0" "Slc49a4"
"Arhgap19" 1.52775983032434e-14 -0.860811837773536 0.116 0.235 3.32990532617492e-10 "0" "Arhgap19"
"Kif24" 1.55698303106795e-14 -1.19845989726637 0.073 0.172 3.3936002145157e-10 "0" "Kif24"
"Pou2f2" 1.62884018086379e-14 0.519132173867052 0.588 0.488 3.55022005821071e-10 "0" "Pou2f2"
"Klri1" 1.65210357206095e-14 -3.14706852382517 0.006 0.061 3.60092494566406e-10 "0" "Klri1"
"Stard13" 1.7684536832518e-14 1.37433792254985 0.26 0.15 3.85452164801563e-10 "0" "Stard13"
"Gm50020" 1.83107622207757e-14 -1.32960246535398 0.052 0.142 3.99101373364028e-10 "0" "Gm50020"
"Cd72" 1.83470807923197e-14 1.35090510258911 0.248 0.143 3.998929729494e-10 "0" "Cd72"
"Slc36a2" 1.84673164474469e-14 -1.7248996624002 0.032 0.11 4.02513629288552e-10 "0" "Slc36a2"
"E2f7" 1.95031671107989e-14 -2.42936789482888 0.014 0.077 4.25091030346974e-10 "0" "E2f7"
"Fli1" 2.14184238499666e-14 0.453235842208882 0.834 0.796 4.66835966233872e-10 "0" "Fli1"
"Mocos" 2.18124270300645e-14 -1.29003508385674 0.036 0.118 4.75423659547285e-10 "0" "Mocos"
"Frmd4b" 2.29814769424344e-14 0.466800178281913 0.808 0.748 5.00904271437301e-10 "0" "Frmd4b"
"Diaph3" 2.93697384689351e-14 -1.45860089756979 0.125 0.232 6.4014281966891e-10 "0" "Diaph3"
"Papss2" 2.98222271747034e-14 -1.33139179838092 0.067 0.163 6.50005263499835e-10 "0" "Papss2"
"Pgap1" 3.29770239792758e-14 -0.866350891188785 0.16 0.288 7.18767214652296e-10 "0" "Pgap1"
"Esyt1" 3.42704929380993e-14 -0.668026789471747 0.193 0.331 7.46959664078813e-10 "0" "Esyt1"
"Spag5" 3.45140173838445e-14 -1.97684158093145 0.01 0.069 7.52267522898274e-10 "0" "Spag5"
"Acot7" 3.93112377248622e-14 -0.983970981911321 0.072 0.171 8.56827737451097e-10 "0" "Acot7"
"Itga6" 4.53447822000177e-14 0.753309648302834 0.555 0.46 9.88334872831585e-10 "0" "Itga6"
"Dscam" 4.58373148816594e-14 -5.78964516822266 0.005 0.056 9.99070115160649e-10 "0" "Dscam"
"Cblb" 4.6192334094889e-14 -1.25194474932162 0.33 0.469 1.0068081139322e-09 "0" "Cblb"
"Tmem154" 4.78500108585409e-14 -1.08281583329346 0.037 0.117 1.04293883667276e-09 "0" "Tmem154"
"Ankrd28" 4.86360947246374e-14 -0.830057577503842 0.126 0.246 1.0600723206182e-09 "0" "Ankrd28"
"Klrd1" 4.93115431046183e-14 -3.00547493970009 0.007 0.061 1.07479439350826e-09 "0" "Klrd1"
"Efcab11" 5.16936596687168e-14 -2.07896901849766 0.036 0.113 1.12671500613935e-09 "0" "Efcab11"
"Txnrd1" 5.34907806247919e-14 -0.882103929524185 0.206 0.341 1.16588505449796e-09 "0" "Txnrd1"
"Cyth4" 5.75349307316437e-14 0.438900786503111 0.726 0.673 1.25403135022691e-09 "0" "Cyth4"
"Klf6" 5.92520896983533e-14 -0.658730835106915 0.196 0.335 1.29145854706531e-09 "0" "Klf6"
"Ttyh2" 5.99124425753311e-14 -0.858268969925982 0.099 0.209 1.30585159837192e-09 "0" "Ttyh2"
"Bub1b" 6.08825069479037e-14 -1.63265450438724 0.036 0.113 1.32699512143651e-09 "0" "Bub1b"
"Gm13919" 6.96898302582695e-14 -1.07830941367405 0.091 0.196 1.51895954030924e-09 "0" "Gm13919"
"Kif16b" 7.02155762510501e-14 -0.476772734246067 0.308 0.473 1.53041869996789e-09 "0" "Kif16b"
"Ckap2l" 7.1456821971314e-14 -2.1547797971707 0.012 0.071 1.55747289168676e-09 "0" "Ckap2l"
"Tmem120b" 7.21966737269817e-14 -1.09815934581858 0.089 0.192 1.57359870055329e-09 "0" "Tmem120b"
"Slc7a2" 7.34369145756629e-14 -2.9926463968487 0.041 0.12 1.60063099009115e-09 "0" "Slc7a2"
"Cald1" 7.43501202012503e-14 1.15608430254663 0.318 0.214 1.62053521990645e-09 "0" "Cald1"
"Ncapg2" 8.29391335705004e-14 -0.836713822024735 0.116 0.229 1.80774135530263e-09 "0" "Ncapg2"
"B4galt5" 8.63687314084973e-14 -0.546039106381774 0.429 0.574 1.88249286977961e-09 "0" "B4galt5"
"Lcp2" 8.69097271642178e-14 0.635900675029573 0.568 0.477 1.89428441327129e-09 "0" "Lcp2"
"Erc1" 8.91547496443295e-14 -0.808795783795527 0.098 0.207 1.94321692324781e-09 "0" "Erc1"
"Mindy1" 9.62507079395952e-14 -1.15853047447306 0.049 0.136 2.09788043025142e-09 "0" "Mindy1"
"Kif14" 9.63625154552815e-14 -2.64347232487447 0.01 0.065 2.10031738686332e-09 "0" "Kif14"
"Adgre5" 9.77768983907101e-14 -0.794152693411591 0.145 0.266 2.13114527732392e-09 "0" "Adgre5"
"Nabp1" 1.07818666279039e-13 -1.28048433794228 0.077 0.173 2.35001565021793e-09 "0" "Nabp1"
"4930512J16Rik" 1.13455671301407e-13 -2.40034947023372 0.014 0.074 2.47287981168546e-09 "0" "4930512J16Rik"
"Col3a1" 1.13678148003352e-13 1.00066636816589 0.401 0.296 2.47772891388105e-09 "0" "Col3a1"
"Rbm47" 1.15856894693861e-13 -0.366895143011485 0.783 0.85 2.52521687674739e-09 "0" "Rbm47"
"Tecpr1" 1.33748792475194e-13 -1.00306970530539 0.091 0.196 2.91518868078932e-09 "0" "Tecpr1"
"Shtn1" 1.40436380572407e-13 -0.459665325856434 0.448 0.603 3.06095135095619e-09 "0" "Shtn1"
"Idh1" 1.4291792446887e-13 -0.860821209321952 0.116 0.228 3.11503908172349e-09 "0" "Idh1"
"Cipc" 1.48524326682919e-13 -0.866421254218123 0.059 0.151 3.2372362243809e-09 "0" "Cipc"
"Cds2" 1.50988751066359e-13 -0.941820986011165 0.109 0.219 3.29095081824235e-09 "0" "Cds2"
"Nlrc5" 1.59142055266482e-13 -0.538395973085296 0.315 0.475 3.46866023658825e-09 "0" "Nlrc5"
"Map3k20" 1.63357445864703e-13 -0.631173182156558 0.242 0.38 3.56053889006706e-09 "0" "Map3k20"
"Etv5" 1.709960859433e-13 1.19999970986271 0.245 0.145 3.72703068922016e-09 "0" "Etv5"
"Sntb2" 2.29078607356689e-13 -0.549116520267583 0.257 0.403 4.99299732594638e-09 "0" "Sntb2"
"Ttk" 2.30477439324607e-13 -2.24411219819505 0.012 0.069 5.02348626751913e-09 "0" "Ttk"
"Rab7" 2.36494824711906e-13 -0.505333555087626 0.41 0.562 5.1546411994207e-09 "0" "Rab7"
"Tnfrsf11a" 2.41039686996113e-13 0.648105897182594 0.614 0.525 5.25370101776728e-09 "0" "Tnfrsf11a"
"Il6st" 2.68475815592438e-13 -0.701131989905672 0.212 0.35 5.85169887665278e-09 "0" "Il6st"
"Cep128" 2.70367957951726e-13 -0.917964863600911 0.261 0.386 5.89294001151582e-09 "0" "Cep128"
"Mdfic" 2.71621499970303e-13 -0.395330342805004 0.626 0.738 5.92026221335272e-09 "0" "Mdfic"
"Brca1" 2.73458389129851e-13 -1.35705452961433 0.043 0.122 5.96029904947423e-09 "0" "Brca1"
"Arhgap24" 2.81583959925369e-13 -0.440696430266152 0.755 0.805 6.13740399053335e-09 "0" "Arhgap24"
"Coro1c" 2.85456753774841e-13 -0.402285417436194 0.416 0.576 6.22181540527642e-09 "0" "Coro1c"
"Atp6v1h" 2.8951947796113e-13 -0.552353048057743 0.272 0.418 6.31036654164078e-09 "0" "Atp6v1h"
"Mif" 3.07063101657812e-13 1.25848543865666 0.268 0.166 6.69274736373366e-09 "0" "Mif"
"Uhrf2" 3.11395884779345e-13 -0.436457326773671 0.403 0.555 6.7871847046506e-09 "0" "Uhrf2"
"Ect2" 3.25287864281116e-13 -1.56676502662048 0.04 0.118 7.0899742898712e-09 "0" "Ect2"
"Lrrc8b" 3.37855960289006e-13 -0.975676471627373 0.084 0.184 7.36390851045917e-09 "0" "Lrrc8b"
"C1qb" 3.39124413714576e-13 0.472409800364208 0.511 0.41 7.39155572132291e-09 "0" "C1qb"
"Melk" 3.53188297251838e-13 -2.55685029211769 0.013 0.07 7.69809212690106e-09 "0" "Melk"
"Mamdc2" 3.57082708484223e-13 -2.31887355536378 0.022 0.087 7.78297471412213e-09 "0" "Mamdc2"
"Nusap1" 4.00437529807345e-13 -1.85805902416343 0.034 0.106 8.72793639968089e-09 "0" "Nusap1"
"Kif23" 4.01864512482065e-13 -1.89810190786531 0.04 0.115 8.7590389140591e-09 "0" "Kif23"
"Aopep" 4.24942972854049e-13 -0.558983169865794 0.686 0.745 9.26205703632686e-09 "0" "Aopep"
"Mamld1" 4.25362936282798e-13 -1.36216415069257 0.038 0.114 9.27121055921988e-09 "0" "Mamld1"
"Cerk" 4.35970895175857e-13 -0.491315268738692 0.536 0.644 9.50242163125298e-09 "0" "Cerk"
"Pim1" 4.51843772906123e-13 -0.884260333796244 0.095 0.198 9.84838687426186e-09 "0" "Pim1"
"Sh3bp5" 4.95277626526134e-13 -0.706511948848363 0.164 0.289 1.07950711477636e-08 "0" "Sh3bp5"
"Neurl3" 5.10551680807996e-13 0.875194240226185 0.348 0.244 1.11279844348911e-08 "0" "Neurl3"
"Spag9" 5.11774374465223e-13 -0.398361632115191 0.667 0.778 1.1154634265844e-08 "0" "Spag9"
"Lrrfip2" 5.20911538093445e-13 -0.40142024974963 0.407 0.569 1.13537878842847e-08 "0" "Lrrfip2"
"Hck" 5.76903336194095e-13 0.549835941563074 0.656 0.584 1.25741851156865e-08 "0" "Hck"
"Brip1" 5.81222347440619e-13 -1.55817921829184 0.072 0.16 1.26683222848157e-08 "0" "Brip1"
"Cd22" 6.02250760458778e-13 -1.52182848038454 0.021 0.084 1.31266575749595e-08 "0" "Cd22"
"Cd300lf" 6.21591245300818e-13 -0.587992877634562 0.307 0.452 1.35482027825766e-08 "0" "Cd300lf"
"Gna12" 6.26999004325385e-13 0.652793657570776 0.622 0.559 1.36660702982761e-08 "0" "Gna12"
"S100a6" 6.91708916209653e-13 0.799817077468496 0.512 0.437 1.50764875377056e-08 "0" "S100a6"
"Rpl19" 7.27524363557281e-13 0.718773672050575 0.509 0.427 1.58571210280945e-08 "0" "Rpl19"
"Ap3s1" 7.54968161752623e-13 -0.609750437958363 0.219 0.354 1.64552860535602e-08 "0" "Ap3s1"
"Ptprc" 7.59317074064472e-13 0.244804030358504 0.934 0.94 1.65500749463092e-08 "0" "Ptprc"
"4930471E19Rik" 7.60098294573392e-13 -2.78218023957496 0.006 0.054 1.65671024285216e-08 "0" "4930471E19Rik"
"Katnbl1" 7.69733221723953e-13 -0.563674561256663 0.191 0.324 1.67771053006953e-08 "0" "Katnbl1"
"Arhgap6" 7.78779144449054e-13 -0.781052784467038 0.226 0.352 1.69742702324116e-08 "0" "Arhgap6"
"Htr7" 8.00115728245005e-13 -2.00586260274493 0.04 0.113 1.74393224128281e-08 "0" "Htr7"
"Odf2" 8.19323651021726e-13 -0.562014509805472 0.231 0.371 1.78579782976695e-08 "0" "Odf2"
"Col4a3bp" 8.24466491064785e-13 -0.427772486874182 0.416 0.58 1.79700716392481e-08 "0" "Col4a3bp"
"Camk2d" 8.57627716476298e-13 0.323482315931624 0.827 0.781 1.86928537083174e-08 "0" "Camk2d"
"Gpr157" 9.43387447904748e-13 -1.94345555233403 0.015 0.073 2.05620728145319e-08 "0" "Gpr157"
"Hspbap1" 9.90871355196751e-13 -1.01541486284514 0.104 0.207 2.15970320578684e-08 "0" "Hspbap1"
"Elf2" 1.0070888439817e-12 -0.356812993236675 0.551 0.707 2.19505084434252e-08 "0" "Elf2"
"Ezr" 1.10066209862165e-12 -0.809172154438034 0.141 0.256 2.39900311015574e-08 "0" "Ezr"
"Rassf3" 1.1125613424742e-12 -0.492223124956602 0.39 0.538 2.42493870205676e-08 "0" "Rassf3"
"Ldlrad4" 1.11312494107461e-12 0.480008078323181 0.814 0.765 2.42616712156622e-08 "0" "Ldlrad4"
"Ticrr" 1.12203239451766e-12 -2.65694491142014 0.009 0.06 2.44558180709069e-08 "0" "Ticrr"
"Ccnf" 1.38976706811702e-12 -2.14157061117767 0.025 0.088 3.02913630166785e-08 "0" "Ccnf"
"Dock10" 1.41371784938954e-12 -0.329340870612032 0.923 0.965 3.08133942452943e-08 "0" "Dock10"
"Gclm" 1.45294479757188e-12 -1.19412894727209 0.063 0.15 3.16683848078766e-08 "0" "Gclm"
"Mapk14" 1.53418191562028e-12 0.508469721055326 0.667 0.618 3.34390290328597e-08 "0" "Mapk14"
"Stil" 1.62089519142001e-12 -1.50456070597111 0.018 0.078 3.53290315921905e-08 "0" "Stil"
"Lmtk2" 1.68937529885759e-12 -0.958464265534072 0.108 0.211 3.68216240139001e-08 "0" "Lmtk2"
"Malt1" 1.72598834419009e-12 -0.78160300828508 0.356 0.502 3.76196419499672e-08 "0" "Malt1"
"C1qa" 1.72807299157507e-12 0.533930670029813 0.42 0.318 3.76650789243703e-08 "0" "C1qa"
"Apobec1" 1.76035549701634e-12 0.301044990707664 0.892 0.776 3.83687084129682e-08 "0" "Apobec1"
"Sept11" 2.3330122547245e-12 -0.617763449864659 0.276 0.413 5.08503351039752e-08 "0" "Sept11"
"Plxnd1" 2.42442280257237e-12 -0.88509731457569 0.091 0.19 5.28427194048674e-08 "0" "Plxnd1"
"Phc2" 2.59500980085494e-12 0.815032161119092 0.465 0.381 5.65608336194342e-08 "0" "Phc2"
"Nfxl1" 2.81526664340802e-12 1.04441100565926 0.317 0.219 6.13615517597212e-08 "0" "Nfxl1"
"Cd48" 2.95061352203543e-12 -0.503044590772727 0.344 0.492 6.43115723262843e-08 "0" "Cd48"
"Mob3b" 3.09016690996961e-12 -0.549052857482013 0.489 0.63 6.73532779696977e-08 "0" "Mob3b"
"Plxdc2" 3.21656772414694e-12 1.42994957463035 0.32 0.22 7.01083101155067e-08 "0" "Plxdc2"
"Zwilch" 3.2774118665784e-12 -1.84057017081028 0.034 0.103 7.14344690439428e-08 "0" "Zwilch"
"Slco2b1" 3.46075671505444e-12 0.940005408344888 0.346 0.241 7.54306533613265e-08 "0" "Slco2b1"
"Bcl2l11" 3.46531910078506e-12 -0.593045096353713 0.192 0.322 7.55300951207112e-08 "0" "Bcl2l11"
"Ms4a4a" 3.99008319179926e-12 1.18146111019111 0.246 0.152 8.69678532484567e-08 "0" "Ms4a4a"
"Gm15601" 4.07880090435432e-12 -1.45628397037459 0.029 0.095 8.89015445113067e-08 "0" "Gm15601"
"Itgae" 4.30504586149536e-12 -2.86175745475559 0.028 0.091 9.38327795971528e-08 "0" "Itgae"
"Tmem165" 4.34907518655076e-12 -0.583449515605049 0.235 0.374 9.47924427660604e-08 "0" "Tmem165"
"F11r" 4.4462941680218e-12 0.681726284736446 0.492 0.401 9.6911427686203e-08 "0" "F11r"
"Ano6" 4.47108727500837e-12 -0.340118742609208 0.546 0.692 9.74518182460825e-08 "0" "Ano6"
"Pltp" 4.65377082668062e-12 -0.782526059873657 0.149 0.259 1.01433588938331e-07 "0" "Pltp"
"Ms4a7" 4.88890197249811e-12 0.549918022955191 0.557 0.452 1.06558507392569e-07 "0" "Ms4a7"
"Cdca2" 5.13438431338576e-12 -1.62293789646489 0.031 0.097 1.11909040494556e-07 "0" "Cdca2"
"Cpt1a" 5.1507601286229e-12 -0.61431196081851 0.195 0.321 1.12265967763465e-07 "0" "Cpt1a"
"Grk5" 5.23701698759556e-12 -0.60992922031651 0.361 0.495 1.14146022261633e-07 "0" "Grk5"
"Fmn1" 5.26418454948605e-12 -0.558230940355983 0.599 0.669 1.14738166440598e-07 "0" "Fmn1"
"Gm50035" 5.52175255022158e-12 1.86677038743822 0.124 0.052 1.2035211858463e-07 "0" "Gm50035"
"Parpbp" 5.87252452820377e-12 -2.94049348823258 0.009 0.057 1.27997544616729e-07 "0" "Parpbp"
"Gna13" 5.90794402310169e-12 -0.503146263003744 0.359 0.506 1.28769547927524e-07 "0" "Gna13"
"Pi4ka" 5.9953137520889e-12 -0.478723900998903 0.286 0.433 1.3067385854053e-07 "0" "Pi4ka"
"Xpo1" 6.18332893018975e-12 -0.39823861225173 0.317 0.47 1.34771837362416e-07 "0" "Xpo1"
"Lrrc8d" 6.76641826011987e-12 -0.372957694591717 0.583 0.724 1.47480852397573e-07 "0" "Lrrc8d"
"2900089D17Rik" 7.02988575386434e-12 -0.930843961878126 0.06 0.143 1.53223389891227e-07 "0" "2900089D17Rik"
"Srpk2" 7.20233297337162e-12 -0.426163967114447 0.369 0.525 1.56982049487608e-07 "0" "Srpk2"
"H2-K1" 7.27916520289351e-12 -0.60137271626005 0.379 0.525 1.58656684762267e-07 "0" "H2-K1"
"Hebp1" 7.34793654521875e-12 -0.965266874046322 0.067 0.152 1.60155624939588e-07 "0" "Hebp1"
"Mtss1" 7.87028424790613e-12 -0.373365687191004 0.64 0.736 1.71540715467362e-07 "0" "Mtss1"
"Hspa8" 7.89719156908652e-12 0.609225287965814 0.548 0.475 1.7212718743981e-07 "0" "Hspa8"
"Htr2b" 8.17370698379033e-12 -0.947159085186279 0.085 0.177 1.78154117418694e-07 "0" "Htr2b"
"Gm36043" 8.36252803399352e-12 -2.29713692613086 0.013 0.065 1.82269661028923e-07 "0" "Gm36043"
"Fnip1" 8.64913138048851e-12 -0.447244338975474 0.559 0.668 1.88516467569127e-07 "0" "Fnip1"
"Gm15943" 9.18820766826281e-12 -3.23699073772664 0.005 0.048 2.00266174337456e-07 "0" "Gm15943"
"Dapk1" 9.63989515136945e-12 -0.49529969442852 0.595 0.716 2.10111154719249e-07 "0" "Dapk1"
"Ms4a6c" 9.9271692751176e-12 0.556443587617408 0.54 0.446 2.16372581520463e-07 "0" "Ms4a6c"
"Abcg3" 1.02809838500053e-11 0.898812745494528 0.356 0.259 2.24084323994716e-07 "0" "Abcg3"
"Clcn7" 1.07148166771367e-11 -0.543054521955124 0.188 0.318 2.33540144294871e-07 "0" "Clcn7"
"Bhlhe41" 1.1375880784112e-11 -0.830729749487061 0.07 0.158 2.47948697570506e-07 "0" "Bhlhe41"
"Gm4793" 1.24292948481888e-11 -1.0816027995041 0.043 0.116 2.70908910511123e-07 "0" "Gm4793"
